gadget_id,gadget_name,identifier,labels
700,iphone4s  verizon  64gb  white,apple iphone4s (verizon) 64gb,
705,iphone4s  at&t  8gb  black,apple iphone4s (att) 8gb,
706,iphone4s  at&t  16gb  black,apple iphone4s (att) 16gb,
707,iphone4s  at&t  32gb  black,apple iphone4s (att) 32gb,
708,iphone4s  at&t  64gb  black,apple iphone4s (att) 64gb,
709,iphone4s  sprint  8gb  black,apple iphone4s (sprint) 8gb,
710,iphone4s  sprint  16gb  black,apple iphone4s (sprint) 16gb,
711,iphone4s  sprint  32gb  black,apple iphone4s (sprint) 32gb,
712,iphone4s  sprint  64gb  black,apple iphone4s (sprint) 64gb,
713,iphone4s  verizon  8gb  black,apple iphone4s (verizon) 8gb,
714,iphone4s  verizon  16gb  black,apple iphone4s (verizon) 16gb,
715,iphone4s  verizon  32gb  black,apple iphone4s (verizon) 32gb,
716,iphone4s  verizon  64gb  black,apple iphone4s (verizon) 64gb,
670,iphone4  at&t  8gb  white,apple iphone4 (att) 8gb,
671,iphone4  at&t  16gb  white,apple iphone4 (att) 16gb,
672,iphone4  at&t  32gb  white,apple iphone4 (att) 32gb,
673,iphone4  sprint  8gb  white,apple iphone4 (sprint) 8gb,
679,iphone4  at&t  8gb  black,apple iphone4 (att) 8gb,
680,iphone4  at&t  16gb  black,apple iphone4 (att) 16gb,
681,iphone4  at&t  32gb  black,apple iphone4 (att) 32gb,
682,iphone4  sprint  8gb  black,apple iphone4 (sprint) 8gb,
876,galaxy s6  at&t  32gb,samsung galaxys6 (att) 32gb,
877,galaxy s6  at&t  64gb,samsung galaxys6 (att) 64gb,
878,galaxy s6  at&t  128gb,samsung galaxys6 (att) 128gb,
879,galaxy s6  verizon  32gb,samsung galaxys6 (verizon) 32gb,
880,galaxy s6  verizon  64gb,samsung galaxys6 (verizon) 64gb,
881,galaxy s6  verizon  128gb,samsung galaxys6 (verizon) 128gb,
888,galaxy s6  tmobile  32gb,samsung galaxys6 (tmobile) 32gb,
889,galaxy s6  tmobile  64gb,samsung galaxys6 (tmobile) 64gb,
890,galaxy s6  tmobile  128gb,samsung galaxys6 (tmobile) 128gb,
891,galaxy s6  sprint  32gb,samsung galaxys6 (sprint) 32gb,
892,galaxy s6  sprint  64gb,samsung galaxys6 (sprint) 64gb,
893,galaxy s6  sprint  128gb,samsung galaxys6 (sprint) 64gb,
904,galaxy s6 edge  at&t  32gb,samsung galaxys6 edge (att) 32gb,
905,galaxy s6 edge  at&t  64gb,samsung galaxys6 (att) 64gb,
906,galaxy s6 edge  verizon  32gb,samsung galaxys6 (verizon) 32gb,
907,galaxy s6 edge  verizon  64gb,samsung galaxys6 (verizon) 64gb,
908,galaxy s6 edge  tmobile  32gb,samsung galaxys6 edge (sprint) 32gb,
909,galaxy s6 edge  tmobile  64gb,samsung galaxys6 edge (t mobile) 32gb,
910,galaxy s6 edge  sprint  32gb,samsung galaxys6 edge (sprint) 32gb,
911,galaxy s6 edge  sprint  64gb,samsung galaxys6 edge (sprint) 32gb,
919,galaxy s6 active  at&t  32gb,samsung galaxys6 active (att),
1074,note edge  at&t  32gb,samsung galaxy note edge (att),
1075,note edge  verizon  32gb,samsung galaxy note edge (verizon),
1077,note edge  tmobile  32gb,samsung galaxy note edge (t mobile),
1080,note3  at&t  16gb,samsung galaxy note3 (att),
1081,note3  at&t  32gb,samsung galaxy note3 (att),
1082,note3  at&t  64gb,samsung galaxy note3 (att),
1083,note3  verizon  16gb,samsung galaxy note3 (verizon),
1084,note3  verizon  32gb,samsung galaxy note3 (verizon),
1085,note3  verizon  64gb,samsung galaxy note3 (verizon),
1089,note3  tmobile  16gb,samsung galaxy note3 (t mobile),
1090,note3  tmobile  32gb,samsung galaxy note3 (t mobile),
1091,note3  tmobile  64gb,samsung galaxy note3 (t mobile),
1092,note3  unlocked  16gb,samsung galaxy note3 n9005 (international),
1093,note3  unlocked  32gb,samsung galaxy note3 n9005 (international),
1094,note3  unlocked  64gb,samsung galaxy note3 n9005 (international),
1095,note4  at&t  32gb,samsung galaxy note4 n910 (att),
1096,note4  verizon  32gb,samsung galaxy note4 n910 (verizon),
1098,note4  tmobile  32gb,samsung galaxy note4 n910 (t mobile),
1099,note4  unlocked  32gb,samsung galaxy note4 n910u (international),
1102,note 5  at&t  128gb,samsung galaxy note 5 n920a (att) 32gb,
1103,note 5  at&t  32gb,samsung galaxy note 5 n920a (att) 32gb,
1104,note 5  at&t  64gb,samsung galaxy note 5 n920a (att) 32gb,
1105,note 5  verizon  128gb,samsung galaxy note 5 n920v (verizon) 32gb,
1106,note 5  verizon  32gb,samsung galaxy note 5 n920v (verizon) 32gb,
1107,note 5  verizon  64gb,samsung galaxy note 5 n920v (verizon) 32gb,
1137,galaxy tab4 10.1  sprint  16gb,samsung galaxy tab 3 7.0 sm t217s (sprint),
1138,galaxy tab4 10.1  sprint  32gb,samsung galaxy tab 3 7.0 sm t217s (sprint),
1,iphone 6  at&t  16gb  silver,apple iphone6 16gb att,
2,iphone 6  verizon  16gb  silver,apple iphone6 16gb verizon,
3,iphone 6  tmobile  16gb  silver,apple iphone6 16gb tmobile,
4,iphone 6  sprint  16gb  silver,apple iphone6 16gb sprint,
5,iphone 6  unlocked  16gb  silver,apple iphone6 16gb unlocked,
6,iphone 6  at&t  128gb  silver,apple iphone6 128gb att,
7,iphone 6  at&t  64gb  silver,apple iphone6 64gb att,
8,iphone 6  verizon  128gb  silver,apple iphone6 128gb verizon,
9,iphone 6  verizon  64gb  silver,apple iphone6 64gb verizon,
10,iphone 6  tmobile  128gb  silver,apple iphone6 128gb tmobile,
11,iphone 6  tmobile  64gb  silver,apple iphone6 64gb tmobile,
12,iphone 6  sprint  128gb  silver,apple iphone6 128gb sprint,
13,iphone 6  sprint  64gb  silver,apple iphone6 64gb sprint,
14,iphone 6  unlocked  128gb  silver,apple iphone6 128gb unlocked,
15,iphone 6  unlocked  64gb  silver,apple iphone6 64gb unlocked,
16,iphone 6  at&t  16gb  gold,apple iphone6 16gb att,
17,iphone 6  at&t  16gb  space gray,apple iphone6 16gb att,
18,iphone 6  verizon  16gb  gold,apple iphone6 16gb verizon,
19,iphone 6  verizon  16gb  space gray,apple iphone6 16gb verizon,
20,iphone 6  tmobile  16gb  gold,apple iphone6 16gb tmobile,
21,iphone 6  tmobile  16gb  space gray,apple iphone6 16gb tmobile,
22,iphone 6  sprint  16gb  gold,apple iphone6 16gb sprint,
23,iphone 6  sprint  16gb  space gray,apple iphone6 16gb sprint,
24,iphone 6  unlocked  16gb  gold,apple iphone6 16gb unlocked,
25,iphone 6  unlocked  16gb  space gray,apple iphone6 16gb unlocked,
26,iphone 6  at&t  128gb  gold,apple iphone6 128gb att,
27,iphone 6  at&t  128gb  space gray,apple iphone6 128gb att,
28,iphone 6  at&t  64gb  gold,apple iphone6 64gb att,
29,iphone 6  at&t  64gb  space gray,apple iphone6 64gb att,
30,iphone 6  verizon  128gb  gold,apple iphone6 128gb verizon,
31,iphone 6  verizon  128gb  space gray,apple iphone6 128gb verizon,
32,iphone 6  verizon  64gb  gold,apple iphone6 64gb verizon,
33,iphone 6  verizon  64gb  space gray,apple iphone6 64gb verizon,
34,iphone 6  tmobile  128gb  gold,apple iphone6 128gb tmobile,
35,iphone 6  tmobile  128gb  space gray,apple iphone6 128gb tmobile,
36,iphone 6  tmobile  64gb  gold,apple iphone6 64gb tmobile,
37,iphone 6  tmobile  64gb  space gray,apple iphone6 64gb tmobile,
38,iphone 6  sprint  128gb  gold,apple iphone6 128gb sprint,
39,iphone 6  sprint  128gb  space gray,apple iphone6 128gb sprint,
40,iphone 6  sprint  64gb  gold,apple iphone6 64gb sprint,
41,iphone 6  sprint  64gb  space gray,apple iphone6 64gb sprint,
42,iphone 6  unlocked  128gb  gold,apple iphone6 128gb unlocked,
43,iphone 6  unlocked  128gb  space gray,apple iphone6 128gb unlocked,
44,iphone 6  unlocked  64gb  gold,apple iphone6 64gb unlocked,
45,iphone 6  unlocked  64gb  space gray,apple iphone6 64gb unlocked,
46,iphone 6 plus  at&t  16gb  silver,apple iphone6 plus 16gb att,
47,iphone 6 plus  verizon  16gb  silver,apple iphone6 plus 16gb verizon,
48,iphone 6 plus  tmobile  16gb  silver,apple iphone6 plus 16gb tmobile,
49,iphone 6 plus  sprint  16gb  silver,apple iphone6 plus 16gb sprint,
50,iphone 6 plus  unlocked  16gb  silver,apple iphone6 plus 16gb unlocked,
51,iphone 6 plus  at&t  128gb  silver,apple iphone6 plus 128gb att,
52,iphone 6 plus  at&t  64gb  silver,apple iphone6 plus 64gb att,
53,iphone 6 plus  verizon  128gb  silver,apple iphone6 plus 128gb verizon,
54,iphone 6 plus  verizon  64gb  silver,apple iphone6 plus 64gb verizon,
55,iphone 6 plus  tmobile  128gb  silver,apple iphone6 plus 128gb tmobile,
56,iphone 6 plus  tmobile  64gb  silver,apple iphone6 plus 64gb tmobile,
57,iphone 6 plus  sprint  128gb  silver,apple iphone6 plus 128gb sprint,
58,iphone 6 plus  sprint  64gb  silver,apple iphone6 plus 64gb sprint,
59,iphone 6 plus  unlocked  128gb  silver,apple iphone6 plus 128gb unlocked,
60,iphone 6 plus  unlocked  64gb  silver,apple iphone6 plus 64gb unlocked,
61,iphone 6 plus  at&t  16gb  gold,apple iphone6 plus 16gb att,
62,iphone 6 plus  at&t  16gb  space gray,apple iphone6 plus 16gb att,
63,iphone 6 plus  verizon  16gb  gold,apple iphone6 plus 16gb verizon,
64,iphone 6 plus  verizon  16gb  space gray,apple iphone6 plus 16gb verizon,
65,iphone 6 plus  tmobile  16gb  gold,apple iphone6 plus 16gb tmobile,
66,iphone 6 plus  tmobile  16gb  space gray,apple iphone6 plus 16gb tmobile,
67,iphone 6 plus  sprint  16gb  gold,apple iphone6 plus 16gb sprint,
68,iphone 6 plus  sprint  16gb  space gray,apple iphone6 plus 16gb sprint,
69,iphone 6 plus  unlocked  16gb  gold,apple iphone6 plus 16gb unlocked,
70,iphone 6 plus  unlocked  16gb  space gray,apple iphone6 plus 16gb unlocked,
71,iphone 6 plus  at&t  128gb  gold,apple iphone6 plus 128gb att,
72,iphone 6 plus  at&t  128gb  space gray,apple iphone6 plus 128gb att,
73,iphone 6 plus  at&t  64gb  gold,apple iphone6 plus 64gb att,
74,iphone 6 plus  at&t  64gb  space gray,apple iphone6 plus 64gb att,
75,iphone 6 plus  verizon  128gb  gold,apple iphone6 plus 128gb verizon,
76,iphone 6 plus  verizon  128gb  space gray,apple iphone6 plus 128gb verizon,
77,iphone 6 plus  verizon  64gb  gold,apple iphone6 plus 64gb verizon,
78,iphone 6 plus  verizon  64gb  space gray,apple iphone6 plus 64gb verizon,
79,iphone 6 plus  tmobile  128gb  gold,apple iphone6 plus 128gb tmobile,
80,iphone 6 plus  tmobile  128gb  space gray,apple iphone6 plus 128gb tmobile,
81,iphone 6 plus  tmobile  64gb  gold,apple iphone6 plus 64gb tmobile,
82,iphone 6 plus  tmobile  64gb  space gray,apple iphone6 plus 64gb tmobile,
83,iphone 6 plus  sprint  128gb  gold,apple iphone6 plus 128gb sprint,
84,iphone 6 plus  sprint  128gb  space gray,apple iphone6 plus 128gb sprint,
85,iphone 6 plus  sprint  64gb  gold,apple iphone6 plus 64gb sprint,
86,iphone 6 plus  sprint  64gb  space gray,apple iphone6 plus 64gb sprint,
87,iphone 6 plus  unlocked  128gb  gold,apple iphone6 plus 128gb unlocked,
88,iphone 6 plus  unlocked  128gb  space gray,apple iphone6 plus 128gb unlocked,
89,iphone 6 plus  unlocked  64gb  gold,apple iphone6 plus 64gb unlocked,
90,iphone 6 plus  unlocked  64gb  space gray,apple iphone6 plus 64gb unlocked,
91,iphone5  at&t  16gb  black,apple iphone5 16gb att,
92,iphone5  verizon  16gb  black,apple iphone5 16gb verizon,
93,iphone5  tmobile  16gb  black,apple iphone5 16gb tmobile,
94,iphone5  sprint  16gb  black,apple iphone5 16gb sprint,
95,iphone5  unlocked  16gb  black,apple iphone5 16gb unlocked,
96,iphone5  at&t  32gb  black,apple iphone5 32gb att,
97,iphone5  verizon  32gb  black,apple iphone5 32gb verizon,
98,iphone5  tmobile  32gb  black,apple iphone5 32gb tmobile,
99,iphone5  sprint  32gb  black,apple iphone5 32gb sprint,
100,iphone5  unlocked  32gb  black,apple iphone5 32gb unlocked,
101,iphone5  at&t  16gb  white,apple iphone5 16gb att,
103,iphone5  verizon  16gb  white,apple iphone5 16gb verizon,
105,iphone5  tmobile  16gb  white,apple iphone5 16gb tmobile,
107,iphone5  sprint  16gb  white,apple iphone5 16gb sprint,
109,iphone5  unlocked  16gb  white,apple iphone5 16gb unlocked,
111,iphone5  at&t  32gb  white,apple iphone5 32gb att,
113,iphone5  verizon  32gb  white,apple iphone5 32gb verizon,
115,iphone5  tmobile  32gb  white,apple iphone5 32gb tmobile,
117,iphone5  sprint  32gb  white,apple iphone5 32gb sprint,
119,iphone5  unlocked  32gb  white,apple iphone5 32gb unlocked,
624,iphone5  at&t  64gb  black,apple iphone5 64gb att,
625,iphone5  verizon  64gb  black,apple iphone5 64gb verizon,
626,iphone5  tmobile  64gb  black,apple iphone5 64gb tmobile,
627,iphone5  sprint  64gb  black,apple iphone5 64gb sprint,
628,iphone5  unlocked  64gb  black,apple iphone5 64gb unlocked,
629,iphone5  at&t  64gb  white,apple iphone5 64gb att,
630,iphone5  verizon  64gb  white,apple iphone5 64gb verizon,
631,iphone5  tmobile  64gb  white,apple iphone5 64gb tmobile,
632,iphone5  sprint  64gb  white,apple iphone5 64gb sprint,
633,iphone5  unlocked  64gb  white,apple iphone5 64gb unlocked,
559, iphone5c  at&t  16gb  blue,apple  iphone5c 16gb att,
560, iphone5c  verizon  16gb  blue,apple  iphone5c 16gb verizon,
561, iphone5c  tmobile  16gb  blue,apple  iphone5c 16gb tmobile,
562, iphone5c  sprint  16gb  blue,apple  iphone5c 16gb sprint,
563, iphone5c  unlocked  16gb  blue,apple  iphone5c 16gb unlocked,
564, iphone5c  at&t  16gb  yellow,apple  iphone5c 16gb att,
565, iphone5c  at&t  16gb  pink,apple  iphone5c 16gb att,
566, iphone5c  at&t  16gb  green,apple  iphone5c 16gb att,
567, iphone5c  at&t  16gb  white,apple  iphone5c 16gb att,
568, iphone5c  verizon  16gb  yellow,apple  iphone5c 16gb verizon,
569, iphone5c  verizon  16gb  pink,apple  iphone5c 16gb verizon,
570, iphone5c  verizon  16gb  green,apple  iphone5c 16gb verizon,
571, iphone5c  verizon  16gb  white,apple  iphone5c 16gb verizon,
572, iphone5c  tmobile  16gb  yellow,apple  iphone5c 16gb tmobile,
573, iphone5c  tmobile  16gb  pink,apple  iphone5c 16gb tmobile,
574, iphone5c  tmobile  16gb  green,apple  iphone5c 16gb tmobile,
575, iphone5c  tmobile  16gb  white,apple  iphone5c 16gb tmobile,
576, iphone5c  sprint  16gb  yellow,apple  iphone5c 16gb sprint,
577, iphone5c  sprint  16gb  pink,apple  iphone5c 16gb sprint,
578, iphone5c  sprint  16gb  green,apple  iphone5c 16gb sprint,
579, iphone5c  sprint  16gb  white,apple  iphone5c 16gb sprint,
580, iphone5c  unlocked  16gb  yellow,apple  iphone5c 16gb unlocked,
581, iphone5c  unlocked  16gb  pink,apple  iphone5c 16gb unlocked,
582, iphone5c  unlocked  16gb  green,apple  iphone5c 16gb unlocked,
583, iphone5c  unlocked  16gb  white,apple  iphone5c 16gb unlocked,
584, iphone5c  at&t  32gb  blue,apple  iphone5c 32gb att,
585, iphone5c  verizon  32gb  blue,apple  iphone5c 32gb verizon,
586, iphone5c  tmobile  32gb  blue,apple  iphone5c 32gb tmobile,
587, iphone5c  sprint  32gb  blue,apple  iphone5c 32gb sprint,
588, iphone5c  unlocked  32gb  blue,apple  iphone5c 32gb unlocked,
589, iphone5c  at&t  32gb  yellow,apple  iphone5c 32gb att,
590, iphone5c  at&t  32gb  pink,apple  iphone5c 32gb att,
591, iphone5c  at&t  32gb  green,apple  iphone5c 32gb att,
592, iphone5c  at&t  32gb  white,apple  iphone5c 32gb att,
593, iphone5c  verizon  32gb  yellow,apple  iphone5c 32gb verizon,
594, iphone5c  verizon  32gb  pink,apple  iphone5c 32gb verizon,
595, iphone5c  verizon  32gb  green,apple  iphone5c 32gb verizon,
596, iphone5c  verizon  32gb  white,apple  iphone5c 32gb verizon,
597, iphone5c  tmobile  32gb  yellow,apple  iphone5c 32gb tmobile,
598, iphone5c  tmobile  32gb  pink,apple  iphone5c 32gb tmobile,
599, iphone5c  tmobile  32gb  green,apple  iphone5c 32gb tmobile,
600, iphone5c  tmobile  32gb  white,apple  iphone5c 32gb tmobile,
601, iphone5c  sprint  32gb  yellow,apple  iphone5c 32gb sprint,
602, iphone5c  sprint  32gb  pink,apple  iphone5c 32gb sprint,
603, iphone5c  sprint  32gb  green,apple  iphone5c 32gb sprint,
604, iphone5c  sprint  32gb  white,apple  iphone5c 32gb sprint,
605, iphone5c  unlocked  32gb  yellow,apple  iphone5c 32gb unlocked,
606, iphone5c  unlocked  32gb  pink,apple  iphone5c 32gb unlocked,
607, iphone5c  unlocked  32gb  green,apple  iphone5c 32gb unlocked,
608, iphone5c  unlocked  32gb  white,apple  iphone5c 32gb unlocked,
146,iphone5s  at&t  16gb  silver,apple iphone5s 16gb att,
147,iphone5s  verizon  16gb  silver,apple iphone5s 16gb verizon,
148,iphone5s  tmobile  16gb  silver,apple iphone5s 16gb tmobile,
149,iphone5s  sprint  16gb  silver,apple iphone5s 16gb sprint,
150,iphone5s  unlocked  16gb  silver,apple iphone5s 16gb unlocked,
151,iphone5s  at&t  32gb  silver,apple iphone5s 32gb att,
152,iphone5s  verizon  32gb  silver,apple iphone5s 32gb verizon,
153,iphone5s  tmobile  32gb  silver,apple iphone5s 32gb tmobile,
154,iphone5s  sprint  32gb  silver,apple iphone5s 32gb sprint,
155,iphone5s  unlocked  32gb  silver,apple iphone5s 32gb unlocked,
156,iphone5s  at&t  16gb  gold,apple iphone5s 16gb att,
157,iphone5s  at&t  16gb  space gray,apple iphone5s 16gb att,
158,iphone5s  verizon  16gb  gold,apple iphone5s 16gb verizon,
159,iphone5s  verizon  16gb  space gray,apple iphone5s 16gb verizon,
160,iphone5s  tmobile  16gb  gold,apple iphone5s 16gb tmobile,
161,iphone5s  tmobile  16gb  space gray,apple iphone5s 16gb tmobile,
162,iphone5s  sprint  16gb  gold,apple iphone5s 16gb sprint,
163,iphone5s  sprint  16gb  space gray,apple iphone5s 16gb sprint,
164,iphone5s  unlocked  16gb  gold,apple iphone5s 16gb unlocked,
165,iphone5s  unlocked  16gb  space gray,apple iphone5s 16gb unlocked,
166,iphone5s  at&t  32gb  gold,apple iphone5s 32gb att,
167,iphone5s  at&t  32gb  space gray,apple iphone5s 32gb att,
168,iphone5s  verizon  32gb  gold,apple iphone5s 32gb verizon,
169,iphone5s  verizon  32gb  space gray,apple iphone5s 32gb verizon,
170,iphone5s  tmobile  32gb  gold,apple iphone5s 32gb tmobile,
171,iphone5s  tmobile  32gb  space gray,apple iphone5s 32gb tmobile,
172,iphone5s  sprint  32gb  gold,apple iphone5s 32gb sprint,
173,iphone5s  sprint  32gb  space gray,apple iphone5s 32gb sprint,
174,iphone5s  unlocked  32gb  gold,apple iphone5s 32gb unlocked,
175,iphone5s  unlocked  32gb  space gray,apple iphone5s 32gb unlocked,
609,iphone5s  at&t  64gb  silver,apple iphone5s 64gb att,
610,iphone5s  verizon  64gb  silver,apple iphone5s 64gb verizon,
611,iphone5s  tmobile  64gb  silver,apple iphone5s 64gb tmobile,
612,iphone5s  sprint  64gb  silver,apple iphone5s 64gb sprint,
613,iphone5s  unlocked  64gb  silver,apple iphone5s 64gb unlocked,
614,iphone5s  at&t  64gb  gold,apple iphone5s 64gb att,
615,iphone5s  at&t  64gb  space gray,apple iphone5s 64gb att,
616,iphone5s  verizon  64gb  gold,apple iphone5s 64gb verizon,
617,iphone5s  verizon  64gb  space gray,apple iphone5s 64gb verizon,
618,iphone5s  tmobile  64gb  gold,apple iphone5s 64gb tmobile,
619,iphone5s  tmobile  64gb  space gray,apple iphone5s 64gb tmobile,
620,iphone5s  sprint  64gb  gold,apple iphone5s 64gb sprint,
621,iphone5s  sprint  64gb  space gray,apple iphone5s 64gb sprint,
622,iphone5s  unlocked  64gb  gold,apple iphone5s 64gb unlocked,
623,iphone5s  unlocked  64gb  space gray,apple iphone5s 64gb unlocked,
956,galaxys4  at&t  16gb,samsung galaxys4 sgh i337 att,
957,galaxys4  at&t  32gb,samsung galaxys4 sgh i337 att,
958,galaxys4  verizon  16gb,samsung galaxys4 sch i545 verizon,
959,galaxys4  verizon  32gb,samsung galaxys4 sch i545 verizon,
962,galaxys4  tmobile  16gb,samsung galaxys4 sgh m919 tmobile,
963,galaxys4  tmobile  32gb,samsung galaxys4 sgh m919 tmobile,
964,galaxys4  sprint  16gb,samsung galaxys4 sph l720 sprint,
965,galaxys4  sprint  32gb,samsung galaxys4 sph l720 sprint,
371,galaxy note4  at&t  32gb  white,samsung galaxy note4 sm n910v att,
372,galaxy note4  verizon  32gb  white,samsung galaxy note4 sm n910v verizon,
373,galaxy note4  tmobile  32gb  white,samsung galaxy note4 sm n910t tmobile,
374,galaxy note4  sprint  32gb  white,samsung galaxy note4 sm n910p sprint,
376,galaxy note4  at&t  32gb  black,samsung galaxy note4 sm n910v att,
377,galaxy note4  verizon  32gb  black,samsung galaxy note4 sm n910v verizon,
378,galaxy note4  tmobile  32gb  black,samsung galaxy note4 sm n910t tmobile,
379,galaxy note4  sprint  32gb  black,samsung galaxy note4 sm n910p sprint,
926,galaxys5  at&t  16gb,samsung galaxys5 sm g900a att,
927,galaxys5  at&t  32gb,samsung galaxys5 sm g900a att,
928,galaxys5  verizon  16gb,samsung galaxys5 sm g900v verizon,
929,galaxys5  verizon  32gb,samsung galaxys5 sm g900v verizon,
930,galaxys5  u.s. cellular  16gb,samsung galaxys5 sm g900r4 us cellular,
931,galaxys5  u.s. cellular  32gb,samsung galaxys5 sm g900r4 us cellular,
934,galaxys5  tmobile  16gb,samsung galaxys5 sm g900t tmobile,
935,galaxys5  tmobile  32gb,samsung galaxys5 sm g900t tmobile,
936,galaxys5  sprint  16gb,samsung galaxys5 sm g900p sprint,
937,galaxys5  sprint  32gb,samsung galaxys5 sm g900p sprint,
819,ipad mini    wifi + celluar  16gb  space gray,apple ipad mini 16gb att,
820,ipad mini    wifi + celluar  32gb  space gray,apple ipad mini 32gb att,
821,ipad mini    wifi + celluar  64gb  space gray,apple ipad mini 64gb att,
822,ipad mini    wifi + celluar  128gb  space gray,apple ipad mini with retina display 128gb att,
823,ipad mini    wifi  16gb  space gray,apple ipad mini 16gb wifionly,
824,ipad mini    wifi  32gb  space gray,apple ipad mini 32gb wifionly,
825,ipad mini    wifi  64gb  space gray,apple ipad mini 64gb wifionly,
826,ipad mini    wifi  128gb  space gray,apple ipad mini with retina display 128gb wifionly,
433,ipadair tmobile  16gb  silver,apple ipadair 16gb att,
436,ipadair    wifi  16gb  silver,apple ipadair 16gb wifionly,
439,ipadair tmobile  128gb  silver,apple ipadair 128gb att,
448,ipadair    wifi  128gb  silver,apple ipadair 128gb wifionly,
792,ipadair tmobile  16gb  space gray,apple ipadair 16gb att,
795,ipadair tmobile  128gb  space gray,apple ipadair 128gb att,
796,ipadair    wifi  16gb  space gray,apple ipadair 16gb wifionly,
799,ipadair    wifi  128gb  space gray,apple ipadair 128gb wifionly,
449,ipad  wifi3g  16gb,apple ipad1stgeneration 16gb wifionly,
450,ipad    wifi  16gb,apple ipad1stgeneration 16gb wifionly,
451,ipad  wifi3g  32gb,apple ipad1stgeneration 32gb wifionly,
452,ipad  wifi3g  64gb,apple ipad1stgeneration 64gb wifionly,
453,ipad    wifi  32gb,apple ipad1stgeneration 32gb wifionly,
454,ipad    wifi  64gb,apple ipad1stgeneration 64gb wifionly,
455,ipad2     wifigsm  16gb  black,apple ipad2nd generation 16gb att,
456,ipad2     wificdma  16gb  black,apple ipad2nd generation 16gb verizon,
457,ipad2    wifi  16gb  black,apple ipad2nd generation 16gb wifionly,
458,ipad2     wifigsm  32gb  black,apple ipad1stgeneration 32gb att,
459,ipad2     wifigsm  64gb  black,apple ipad2nd generation 64gb att,
460,ipad2     wificdma  32gb  black,apple ipad2nd generation 32gb verizon,
461,ipad2     wificdma  64gb  black,apple ipad2nd generation 64gb verizon,
462,ipad2    wifi  32gb  black,apple ipad2nd generation 32gb wifionly,
463,ipad2    wifi  64gb  black,apple ipad2nd generation 64gb wifionly,
800,ipad2     wifigsm  16gb  white,apple ipad2nd generation 16gb att,
801,ipad2     wifigsm  32gb  white,apple ipad1stgeneration 32gb att,
802,ipad2     wifigsm  64gb  white,apple ipad2nd generation 64gb att,
803,ipad2     wificdma  16gb  white,apple ipad2nd generation 16gb verizon,
804,ipad2     wificdma  32gb  white,apple ipad2nd generation 32gb verizon,
805,ipad2     wificdma  64gb  white,apple ipad2nd generation 64gb verizon,
806,ipad2    wifi  16gb  white,apple ipad2nd generation 16gb wifionly,
807,ipad2    wifi  32gb  white,apple ipad2nd generation 32gb wifionly,
808,ipad2    wifi  64gb  white,apple ipad2nd generation 64gb wifionly,
473,ipad (4th generation) tmobile  16gb  black,apple ipad4th generation 16gb att,
476,ipad (4th generation)    wifi  16gb  black,apple ipad4th generation 16gb wifionly,
477,ipad (4th generation) tmobile  32gb  black,apple ipad4th generation 32gb att,
478,ipad (4th generation) tmobile  64gb  black,apple ipad4th generation 64gb att,
483,ipad (4th generation)    wifi  32gb  black,apple ipad4th generation 32gb wifionly,
484,ipad (4th generation)    wifi  64gb  black,apple ipad4th generation 64gb wifionly,
809,ipad (4th generation) tmobile  16gb  white,apple ipad4th generation 16gb att,
810,ipad (4th generation) tmobile  32gb  white,apple ipad4th generation 32gb att,
811,ipad (4th generation) tmobile  64gb  white,apple ipad4th generation 64gb att,
812,ipad (4th generation)    wifi  16gb  white,apple ipad4th generation 16gb wifionly,
813,ipad (4th generation)    wifi  32gb  white,apple ipad4th generation 32gb wifionly,
814,ipad (4th generation)    wifi  64gb  white,apple ipad4th generation 64gb wifionly,
689,iphone4s  at&t  8gb  white,apple iphone4s 8gb att,
690,iphone4s  at&t  16gb  white,apple iphone4s 16gb att,
691,iphone4s  at&t  32gb  white,apple iphone4s 32gb att,
692,iphone4s  at&t  64gb  white,apple iphone4s 64gb att,
693,iphone4s  sprint  8gb  white,apple iphone4s 8gb sprint,
694,iphone4s  sprint  16gb  white,apple iphone4s 16gb sprint,
695,iphone4s  sprint  32gb  white,apple iphone4s 32gb sprint,
696,iphone4s  sprint  64gb  white,apple iphone4s 64gb sprint,
697,iphone4s  verizon  8gb  white,apple iphone4s 8gb verizon,
698,iphone4s  verizon  16gb  white,apple iphone4s 16gb verizon,
699,iphone4s  verizon  32gb  white,apple iphone4s 32gb verizon,
700,iphone4s  verizon  64gb  white,apple iphone4s 64gb verizon,
702,iphone4s  unlocked  16gb  white,apple iphone4s 16gb unlocked,
703,iphone4s  unlocked  32gb  white,apple iphone4s 32gb unlocked,
704,iphone4s  unlocked  64gb  white,apple iphone4s 64gb unlocked,
705,iphone4s  at&t  8gb  black,apple iphone4s 8gb att,
706,iphone4s  at&t  16gb  black,apple iphone4s 16gb att,
707,iphone4s  at&t  32gb  black,apple iphone4s 32gb att,
708,iphone4s  at&t  64gb  black,apple iphone4s 64gb att,
709,iphone4s  sprint  8gb  black,apple iphone4s 8gb sprint,
710,iphone4s  sprint  16gb  black,apple iphone4s 16gb sprint,
711,iphone4s  sprint  32gb  black,apple iphone4s 32gb sprint,
712,iphone4s  sprint  64gb  black,apple iphone4s 64gb sprint,
713,iphone4s  verizon  8gb  black,apple iphone4s 8gb verizon,
714,iphone4s  verizon  16gb  black,apple iphone4s 16gb verizon,
